Date,Season,Station,Depth,YSI_Temp,YSI_Salinity,YSI_DO,YSI_pH,POC,NOx,NH4,PO4,TotalChla,Distance
2014-06-02,Summer,20,1,23.31,0.05,5.58,6.78,901.8999999999999,376.0,99.2,41.6,1.7378122629680555,8.672616
2014-06-02,Summer,20,2,22.99,0.05,5.32,6.47,1209.75,375.0,104.0,40.7,1.5841263093123596,8.672616
2014-06-02,Summer,30,1,26.46,0.07,6.19,7.08,729.85,343.0,88.1,41.4,3.539834162909384,14.701952
2014-06-02,Summer,30,2,23.5,4.73,1.09,6.68,1170.95,57.9,527.0,21.1,0.8756624671462645,14.701952
2014-06-02,Summer,50,1,24.84,0.48,7.4,7.94,941.75,326.0,93.8,38.9,4.954826096615369,19.321117
2014-06-02,Summer,50,2,23.51,6.62,0.55,6.9,1668.4,118.54098208,534.0,41.5,1.7909529112175666,19.321117
2014-06-02,Summer,60,1,24.97,1.72,11.07,8.37,1442.45,177.0,20.6,20.2,13.733137075590992,26.287529
2014-06-02,Summer,60,2,23.56,2.61,9.76,8.56,2094.25,83.86469627272727,19.2,10.7,21.240662033188553,26.287529
2014-06-02,Summer,70,1,25.99,1.91,11.43,8.49,1800.0499999999997,102.0,17.7,15.0,20.555928154815433,27.707521
2014-06-02,Summer,70,2,23.21,3.65,8.87,8.36,1734.25,84.046,17.6,8.73,15.12765762521465,27.707521
2014-06-02,Summer,100,1,25.84,5.17,9.88,8.21,1912.7499999999998,75.76333333333334,18.4,8.39,12.26663478482234,36.56346
2014-06-02,Summer,100,2,23.23,6.92,7.25,7.61,1473.6999999999998,67.85657142857143,48.4,11.1,7.6259259362827265,36.56346
2014-06-02,Summer,120,1,24.48,6.75,8.06,7.74,2477.95,48.039699999999996,16.8,15.3,22.363919348068706,42.875336
2014-06-02,Summer,120,2,24.02,8.99,0.51,7.0,1924.1,94.952,15.3,43.9,4.755477852607673,42.875336
2014-06-02,Summer,140,1,24.05,8.84,6.8,7.55,2288.8,12.81,21.6,10.3,13.980095295148528,50.378166
2014-06-02,Summer,140,2,23.55,9.48,6.38,7.44,1742.7499999999998,16.3975,43.7,8.43,7.88358558474054,50.378166
2014-06-02,Summer,160,1,23.75,10.11,7.8,7.77,1827.6999999999998,2.911,13.4,7.54,11.577306361751814,58.992
2014-06-02,Summer,160,2,23.48,11.22,6.84,7.65,2323.88377037562,3.1843999999999997,40.1,18.5,7.734898131006355,58.992
2014-06-02,Summer,180,1,23.46,12.0,8.18,7.71,1652.5,4.113142857142857,15.1,8.16,8.961927018284532,72.92814
2014-06-02,Summer,180,2,23.25,14.01,6.61,7.64,1985.35,3.087220142857143,35.0,12.6,5.3472023123045584,72.92814
2014-06-16,Summer,0,1,28.51,0.06,5.65,6.77,964.6,587.0,80.0,51.3,2.236540142362144,0.0
2014-06-16,Summer,0,2,27.69,0.06,5.29,6.47,695.5999999999999,583.0,89.4,51.7,1.8528492189477315,0.0
2014-06-16,Summer,20,1,28.17,0.07,5.17,6.83,628.2,573.0,115.0,51.5,2.351550979821236,8.672616
2014-06-16,Summer,20,2,27.48,0.07,4.84,6.55,533.8,564.0,122.0,48.1,1.2255027700488583,8.672616
2014-06-16,Summer,30,1,31.02,0.08,9.73,7.77,1212.2,406.0,26.2,38.8,13.985114791042532,14.701952
2014-06-16,Summer,30,2,27.75,0.08,6.14,6.84,794.6499999999999,455.0,83.2,54.0,2.1987030334726168,14.701952
2014-06-16,Summer,50,1,31.62,0.17,11.9,9.09,2189.85,96.9,21.3,15.5,25.267388934257905,19.321117
2014-06-16,Summer,50,2,26.69,4.47,0.48,7.03,1624.25,118.54098208,148.0,67.3,2.9413638363347077,19.321117
2014-06-16,Summer,60,1,30.02,1.04,10.8,9.02,2383.1499999999996,184.534125,19.1,5.95,17.48684490040934,26.287529
2014-06-16,Summer,60,2,26.97,5.66,1.38,7.11,2033.95,83.86469627272727,269.0,121.0,1.909002641364995,26.287529
2014-06-16,Summer,70,1,30.59,1.51,9.62,8.71,2009.85,167.3782266,22.8,6.01,7.653185873348212,27.707521
2014-06-16,Summer,70,2,26.88,6.41,1.06,7.06,6282.049999999999,84.046,19.4,124.0,15.64996227480141,27.707521
2014-06-16,Summer,100,1,29.37,5.69,8.43,8.2,1597.8999999999999,75.76333333333334,17.5,9.24,4.771042271171731,36.56346
2014-06-16,Summer,100,2,26.94,8.4,3.73,7.5,1966.0178571428576,67.85657142857143,213.0,180.0,4.780913110799695,36.56346
2014-06-16,Summer,120,1,28.54,7.68,9.18,8.33,1864.9,48.039699999999996,17.6,5.98,7.7183621221909755,42.875336
2014-06-16,Summer,120,2,25.06,13.51,0.27,7.05,1565.1499999999999,94.952,138.0,116.0,4.210012638665965,42.875336
2014-06-16,Summer,140,1,28.16,9.3,8.94,8.23,1866.6,12.81,23.2,5.51,7.401021313660605,50.378166
2014-06-16,Summer,140,2,25.38,13.42,0.36,7.1,1721.3999999999999,16.3975,90.6,107.0,3.1094877344606564,50.378166
2014-06-16,Summer,160,1,27.54,10.81,8.94,8.21,1966.35,2.911,18.3,7.67,7.652142934770238,58.992
2014-06-16,Summer,160,2,26.18,21.32,0.22,7.17,1176.5,3.1843999999999997,104.0,66.0,2.1152138067306483,58.992
2014-06-16,Summer,180,1,27.19,11.89,8.64,8.2,2358.5,4.113142857142857,13.2,7.24,10.145898978027935,72.92814
2014-06-16,Summer,180,2,25.16,17.01,1.05,7.21,1609.5,3.087220142857143,20.5,22.4,5.300664114529631,72.92814
2014-06-30,Summer,0,1,27.25,0.05,5.39,6.83,535.3,635.0,96.6,51.1,1.305717020487761,0.0
2014-06-30,Summer,0,2,26.5,0.05,4.97,6.6,717.8499999999999,607.0,100.0,51.9,1.04814206469508,0.0
2014-06-30,Summer,20,1,27.89,0.06,4.51,7.04,453.5,588.0,117.0,53.9,1.1957197393745085,8.672616
2014-06-30,Summer,20,2,26.37,0.06,4.02,6.65,508.19999999999993,587.0,120.0,55.1,0.5677252337896657,8.672616
2014-06-30,Summer,30,1,29.74,0.2,6.66,7.35,899.15,512.0,64.6,59.7,9.10352458416389,14.701952
2014-06-30,Summer,30,2,27.37,5.24,0.7,6.74,765.3,195.56508054545458,530.0,227.0,0.4494273117199509,14.701952
2014-06-30,Summer,50,1,29.24,0.6,8.89,8.0,1057.3,463.0,21.1,43.5,13.88637252603683,19.321117
2014-06-30,Summer,50,2,27.4,4.63,1.7,7.07,1232.6,118.54098208,430.0,429.0,0.49493605835915977,19.321117
2014-06-30,Summer,60,1,29.24,2.85,11.53,8.78,1395.1,184.534125,20.6,43.6,10.883948134754366,26.287529
2014-06-30,Summer,60,2,26.99,5.31,4.73,7.53,2162.8,83.86469627272727,19.0,64.9,9.308713814148277,26.287529
2014-06-30,Summer,70,1,28.22,3.61,11.37,8.79,1545.65,167.3782266,19.0,74.7,7.6960272486643175,27.707521
2014-06-30,Summer,70,2,27.04,5.5,6.85,7.92,1634.05,84.046,20.6,90.8,10.399124342052717,27.707521
2014-06-30,Summer,100,1,29.37,7.4,8.95,8.26,1261.5,75.76333333333334,13.3,72.2,4.06181390649996,36.56346
2014-06-30,Summer,100,2,26.75,8.68,6.88,7.89,965.1,67.85657142857143,28.9,65.1,4.878379672803368,36.56346
2014-06-30,Summer,120,1,28.9,8.43,10.51,8.44,3168.7,48.039699999999996,21.6,75.4,33.50424007391064,42.875336
2014-06-30,Summer,120,2,27.5,11.07,4.13,7.31,1786.15,94.952,20.8,98.5,2.511130186347957,42.875336
2014-06-30,Summer,140,1,28.08,10.53,8.18,8.04,1375.95,12.81,20.3,41.4,7.057038849580074,50.378166
2014-06-30,Summer,140,2,27.59,12.45,5.59,7.59,1693.4,16.3975,32.0,24.6,6.953598103986919,50.378166
2014-06-30,Summer,160,1,27.25,12.27,7.35,7.91,1599.9499999999998,2.911,19.7,15.7,10.540209384705586,58.992
2014-06-30,Summer,160,2,27.25,13.3,6.99,7.88,1334.35,3.1843999999999997,20.5,10.6,5.55302249178443,58.992
2014-06-30,Summer,180,1,27.27,13.83,8.49,8.08,2462.3500000000004,4.113142857142857,17.9,24.7,21.239198960331233,72.92814
2014-06-30,Summer,180,2,27.03,15.0,4.65,7.56,1403.0,3.087220142857143,34.1,33.9,7.529264138651967,72.92814
2014-07-22,Summer,0,1,27.02,0.05,5.68,6.68,413.94999999999993,527.0,78.6,51.5,1.1319068384666888,0.0
2014-07-22,Summer,0,2,26.23,0.05,5.35,6.43,748.1499999999999,520.0,85.7,53.3,0.9813232838395711,0.0
2014-07-22,Summer,20,1,27.45,0.06,5.79,7.09,323.8,526.0,98.2,63.3,1.834427862938041,8.672616
2014-07-22,Summer,20,2,26.37,0.06,5.45,6.59,375.19999999999993,521.0,107.0,66.3,0.5981701095901121,8.672616
2014-07-22,Summer,30,1,28.12,0.33,6.39,7.28,442.0,555.0,78.2,57.9,6.152307168477294,14.701952
2014-07-22,Summer,30,2,27.3,8.08,0.5,6.83,1296.95,101.144988875,587.0,29.8,2.6863121650852704,14.701952
2014-07-22,Summer,50,1,27.32,0.76,6.99,7.65,734.05,480.0,59.6,51.7,13.362759496279,19.321117
2014-07-22,Summer,50,2,27.28,9.5,0.39,6.92,1106.7999999999997,70.77107658333333,452.0,239.0,0.6187907218000612,19.321117
2014-07-22,Summer,60,1,28.08,2.72,11.19,8.91,2024.7999999999997,109.72520049999999,9.31,4.93,21.554933521340683,26.287529
2014-07-22,Summer,60,2,26.79,7.48,2.96,7.39,1031.3999999999999,27.804127888888885,116.0,127.0,1.202310613755221,26.287529
2014-07-22,Summer,70,1,27.79,2.68,11.44,8.91,2087.45,121.3425,8.37,5.85,22.098964062083944,27.707521
2014-07-22,Summer,70,2,26.79,6.56,6.33,7.86,1053.6499999999999,28.42557171428572,10.3,33.9,5.921937274238466,27.707521
2014-07-22,Summer,100,1,27.29,6.53,9.73,8.43,2065.15,41.96666666666666,7.0,13.9,23.61453022105595,36.56346
2014-07-22,Summer,100,2,27.01,9.33,3.31,7.38,1913.2,4.0805115,9.56,48.3,10.013902901784206,36.56346
2014-07-22,Summer,120,1,28.31,7.03,8.67,8.29,2337.8999999999996,6.812133875000001,11.2,21.2,17.569263805845395,42.875336
2014-07-22,Summer,120,2,26.71,12.52,2.63,7.22,701.1999999999999,2.4978486666666666,151.0,28.6,1.3991268081282158,42.875336
2014-07-22,Summer,140,1,28.46,11.18,9.18,8.17,1812.6,1.5190822,9.05,4.21,9.844365413594492,50.378166
2014-07-22,Summer,140,2,26.55,12.94,2.07,7.21,769.3999999999999,2.4075026,60.0,13.8,2.4788247693893712,50.378166
2014-07-22,Summer,160,1,27.27,12.99,9.35,8.17,1408.4499999999998,1.6740272,12.4,4.45,10.003908546028512,58.992
2014-07-22,Summer,160,2,26.45,14.36,3.2,7.37,916.1499999999999,2.4585670000000004,34.3,10.2,2.4603576792160844,58.992
2014-07-22,Summer,180,1,27.3,14.64,8.81,8.15,1597.0499999999997,1.9578813999999998,24.0,9.14,13.862152039949692,72.92814
2014-07-22,Summer,180,2,26.57,17.0,3.2,7.43,968.4,2.68629925,24.2,22.6,3.784478937409536,72.92814
2014-08-05,Summer,0,1,23.9,0.04,5.98,6.64,900.15,558.0,67.3,47.1,0.5673037014772112,0.0
2014-08-05,Summer,0,2,23.72,0.04,5.8,5.97,1154.6999999999998,559.0,67.1,46.0,0.5585263744477864,0.0
2014-08-05,Summer,20,1,23.85,0.05,5.63,6.69,708.4,530.0,79.6,51.1,0.34215817197468607,8.672616
2014-08-05,Summer,20,2,23.7,0.05,5.47,6.16,1079.1104651162789,527.0,78.8,49.2,0.3558993374498358,8.672616
2014-08-05,Summer,30,1,25.5,0.08,5.67,7.01,1398.9818181818182,480.0,83.1,50.1,1.151397783474803,14.701952
2014-08-05,Summer,30,2,24.51,0.13,5.31,6.77,568.95,460.0,94.7,56.5,0.31480190676269076,14.701952
2014-08-05,Summer,50,1,25.41,0.38,5.92,7.12,719.6499999999999,421.0,125.0,67.5,1.8504007859366058,19.321117
2014-08-05,Summer,50,2,26.43,5.69,1.29,6.82,888.8499999999999,17.2,453.0,293.0,0.9186173976962344,19.321117
2014-08-05,Summer,60,1,25.44,0.6,6.4,7.29,760.45,356.0,112.0,71.1,3.28300395691605,26.287529
2014-08-05,Summer,60,2,25.96,5.5,1.16,6.86,864.8,23.9,418.0,148.0,1.1486400954494005,26.287529
2014-08-05,Summer,70,1,25.34,1.03,6.65,7.45,969.2,321.0,105.0,68.2,9.17751683942294,27.707521
2014-08-05,Summer,70,2,25.89,5.43,2.64,6.99,853.1999999999999,22.8,281.0,90.2,2.4414363626495685,27.707521
2014-08-05,Summer,100,1,25.48,3.4,8.82,8.0,1488.85,141.0,12.1,54.5,15.512160377166628,36.56346
2014-08-05,Summer,100,2,26.77,11.03,0.55,7.03,996.95,39.22783075,220.0,173.0,0.5200054122872318,36.56346
2014-08-05,Summer,120,1,25.63,4.78,9.59,8.29,10206.7,42.0,9.23,62.7,177.9575683192444,42.875336
2014-08-05,Summer,120,2,26.83,13.58,0.53,7.08,755.55,1.360903,171.0,85.1,0.8617459915037855,42.875336
2014-08-05,Summer,140,1,25.74,6.47,7.72,7.81,1687.25,0.892,9.75,38.8,23.805353280549802,50.378166
2014-08-05,Summer,140,2,26.76,14.91,0.87,7.16,914.3,1.1015286,80.5,53.7,1.2615181756606184,50.378166
2014-08-05,Summer,160,1,25.65,9.16,8.0,7.9,1953.4,0.8885000000000001,7.46,34.6,20.465435045951786,58.992
2014-08-05,Summer,160,2,26.79,16.88,0.53,7.18,850.5,1.1101983333333334,116.0,102.0,0.744162113654934,58.992
2014-08-05,Summer,180,1,25.65,12.49,8.17,8.03,2215.5999999999995,0.8995,8.34,25.2,26.503858237177468,72.92814
2014-08-05,Summer,180,2,26.21,18.78,0.52,7.3,1033.35,1.2368000000000001,43.2,82.1,1.6755919268949058,72.92814
2014-08-20,Summer,0,1,25.71,0.03,5.16,6.47,1292.1499999999999,258.0,51.2,41.8,0.7590260521118549,0.0
2014-08-20,Summer,0,2,25.63,0.03,4.97,5.85,1936.1,257.0,51.2,43.3,0.7736831639668705,0.0
2014-08-20,Summer,20,1,25.71,0.04,4.72,6.14,1395.0,275.0,73.8,45.6,0.47257120847314343,8.672616
2014-08-20,Summer,20,2,25.66,0.04,4.61,5.89,2521.85,274.0,67.6,43.5,0.3497575722618317,8.672616
2014-08-20,Summer,30,1,28.12,0.1,5.59,7.37,1201.85,278.0,59.8,41.5,3.721286269459052,14.701952
2014-08-20,Summer,30,2,26.32,6.67,0.57,6.67,1600.2,3.09,378.0,223.0,0.49749381400272086,14.701952
2014-08-20,Summer,50,1,27.78,0.42,5.91,7.41,987.8999999999999,315.0,80.4,53.9,1.7888846451985145,19.321117
2014-08-20,Summer,50,2,26.07,10.32,0.4,6.83,1766.9499999999998,3.04,260.0,137.0,0.3390163774028879,19.321117
2014-08-20,Summer,60,1,27.76,0.63,5.83,7.42,1302.4499999999998,288.0,65.9,53.6,5.213238202670632,26.287529
2014-08-20,Summer,60,2,26.31,13.17,0.42,7.01,1648.1999999999998,30.68911111111111,182.0,120.0,0.7733660298439492,26.287529
2014-08-20,Summer,70,1,28.56,1.08,6.29,7.67,1387.5499999999997,304.0,70.2,60.8,10.298788194152698,27.707521
2014-08-20,Summer,70,2,26.4,13.54,0.51,7.1,1262.0500000000002,25.68333333333333,149.0,104.0,0.8839493196625998,27.707521
2014-08-20,Summer,100,1,27.87,5.88,11.13,8.43,3000.05,31.6,8.21,72.9,34.56517226499914,36.56346
2014-08-20,Summer,100,2,26.71,15.21,0.58,7.25,1039.5,39.22783075,98.1,63.9,1.4717643107173246,36.56346
2014-08-20,Summer,120,1,27.76,6.59,8.59,7.99,2236.6,1.36,9.47,48.9,19.460314565409895,42.875336
2014-08-20,Summer,120,2,26.8,16.12,0.35,7.2,913.65,1.360903,73.0,60.0,0.9350837498736304,42.875336
2014-08-20,Summer,140,1,28.38,6.54,8.5,8.18,2395.1,0.892,8.88,21.7,13.779887493415858,50.378166
2014-08-20,Summer,140,2,26.64,17.71,0.36,7.24,951.05,1.1015286,96.5,73.1,1.1721966605178231,50.378166
2014-08-20,Summer,160,1,27.97,9.08,7.44,7.93,1856.9499999999998,0.8885000000000001,13.7,17.2,12.345446539742662,58.992
2014-08-20,Summer,160,2,26.5,18.69,0.29,7.27,987.85,1.1101983333333334,83.9,87.9,0.884114780944124,58.992
2014-08-20,Summer,180,1,27.86,7.96,8.09,8.22,3621.35,0.8995,11.1,19.3,26.757391179807236,72.92814
2014-08-20,Summer,180,2,26.84,19.4,0.85,7.39,1338.4499999999998,1.2368000000000001,10.6,39.4,2.1096236109006066,72.92814
2014-09-02,Fall,0,1,30.65,0.07,5.83,7.19,494.34999999999997,691.0,71.0,38.7,3.031416138804235,0.0
2014-09-02,Fall,0,2,28.02,0.07,4.54,6.56,759.75,651.0,105.0,38.4,1.2933212128135756,0.0
2014-09-02,Fall,20,1,29.56,0.1,5.37,7.53,341.54999999999995,512.0,108.0,47.5,2.749049567663183,8.672616
2014-09-02,Fall,20,2,27.52,0.08,4.32,6.74,273.15,525.0,142.0,51.0,0.7299738087642369,8.672616
2014-09-02,Fall,30,1,29.5,0.7,8.95,7.81,1723.3,262.0,11.8,38.5,30.78674325809579,14.701952
2014-09-02,Fall,30,2,26.49,7.41,1.27,6.8,1361.6,88.90348846666667,815.0,225.0,0.893677064172208,14.701952
2014-09-02,Fall,50,1,30.17,1.98,9.35,7.91,2301.8499999999995,105.0,14.2,48.6,22.29502522521316,19.321117
2014-09-02,Fall,50,2,26.7,9.13,0.58,6.93,1134.3999999999999,41.35824451785715,548.0,427.0,1.1370637150741918,19.321117
2014-09-02,Fall,60,1,29.93,4.29,9.11,8.39,1310.5,124.91648394444441,8.13,51.6,9.288167694732758,26.287529
2014-09-02,Fall,60,2,26.14,10.46,0.66,7.25,1027.75,66.963621125,485.0,324.0,2.270880252498472,26.287529
2014-09-02,Fall,70,1,29.91,4.95,9.15,8.46,1709.85,106.00636415384618,7.08,53.5,12.96755796614163,27.707521
2014-09-02,Fall,70,2,26.34,10.23,0.38,7.07,1034.6,48.36868284210526,201.0,164.0,1.7722144210849549,27.707521
2014-09-02,Fall,100,1,29.87,6.36,9.56,8.58,1391.6,90.79258623529412,9.03,36.2,7.779903542747727,36.56346
2014-09-02,Fall,100,2,26.56,11.88,0.78,7.21,3812.3999999999996,23.6046918125,6.6,40.8,20.209716694164104,36.56346
2014-09-02,Fall,120,1,29.31,7.27,8.54,8.22,1995.5499999999997,51.74364883333333,8.57,29.4,16.30038435725792,42.875336
2014-09-02,Fall,120,2,26.49,13.29,1.36,7.25,1712.35,12.175498107142856,15.1,18.9,3.3222761261130627,42.875336
2014-09-02,Fall,140,1,28.21,9.0,7.63,8.0,2105.95,34.15187468181818,9.16,21.4,15.389810714526746,50.378166
2014-09-02,Fall,140,2,26.43,14.41,1.0,7.28,701.9999999999999,5.834026090909091,20.2,25.5,2.409191749032209,50.378166
2014-09-02,Fall,160,1,27.93,10.4,7.49,8.04,2521.2,34.019985437500004,8.83,18.1,15.278497209648663,58.992
2014-09-02,Fall,160,2,26.54,16.24,0.87,7.28,1005.8,5.630722772727273,15.0,23.7,3.807346818511809,58.992
2014-09-02,Fall,180,1,27.97,12.05,7.96,8.19,1703.75,10.684222222222221,6.57,17.8,8.229816036724326,72.92814
2014-09-02,Fall,180,2,26.22,19.32,0.73,7.37,1443.85,4.533555555555555,6.41,30.0,6.412050217579543,72.92814
2014-09-16,Fall,0,1,23.62,0.03,5.41,6.3,1160.4,253.0,46.9,47.1,0.6165845713797389,0.0
2014-09-16,Fall,0,2,23.64,0.03,5.26,5.87,1714.4499999999998,243.0,46.0,43.6,0.4861735046584426,0.0
2014-09-16,Fall,20,1,23.52,0.04,4.92,6.41,1609.3999999999999,236.0,51.6,52.7,0.4110127175260904,8.672616
2014-09-16,Fall,20,2,23.48,0.04,4.76,5.89,1786.75,238.0,52.8,53.3,0.2958516655852713,8.672616
2014-09-16,Fall,30,1,25.13,0.06,4.4,6.71,961.8499999999999,224.0,48.9,59.5,1.027997153669513,14.701952
2014-09-16,Fall,30,2,26.21,12.01,0.6,6.73,1554.85,88.90348846666667,801.0,530.0,3.291527623660288,14.701952
2014-09-16,Fall,50,1,25.05,0.37,4.82,7.12,867.15,238.0,71.0,59.6,1.0504585226364183,19.321117
2014-09-16,Fall,50,2,26.51,14.81,0.29,7.05,965.3999999999999,41.35824451785715,641.0,448.0,2.5337913346203074,19.321117
2014-09-16,Fall,60,1,25.34,1.12,6.26,7.25,985.6499999999999,233.0,58.2,65.4,3.3601532340924343,26.287529
2014-09-16,Fall,60,2,26.64,13.55,0.4,6.83,1038.1,66.963621125,517.0,356.0,2.8743103562279857,26.287529
2014-09-16,Fall,70,1,25.78,1.39,6.49,7.39,1065.6,233.0,62.5,67.4,5.513673996484634,27.707521
2014-09-16,Fall,70,2,26.57,12.19,0.47,6.8,1162.5,48.36868284210526,443.0,313.0,1.974911385172121,27.707521
2014-09-16,Fall,100,1,25.25,2.43,7.07,7.49,984.7,241.0,48.7,97.2,5.6099302789765115,36.56346
2014-09-16,Fall,100,2,26.81,17.27,0.51,7.09,814.3999999999999,23.6046918125,421.0,297.0,1.7237963135789458,36.56346
2014-09-16,Fall,120,1,26.15,6.23,9.92,8.28,1519.6499999999999,51.74364883333333,9.34,60.6,15.80047317543524,42.875336
2014-09-16,Fall,120,2,27.01,17.28,0.37,7.13,1003.05,12.175498107142856,211.0,205.0,1.9447629608344055,42.875336
2014-09-16,Fall,140,1,26.22,8.07,8.96,8.2,1602.8000000000002,34.15187468181818,7.68,57.8,10.506680639915219,50.378166
2014-09-16,Fall,140,2,27.03,17.41,0.61,7.27,1158.6999999999998,5.834026090909091,135.0,189.0,1.6192109952155462,50.378166
2014-09-16,Fall,160,1,26.16,12.08,7.56,7.94,2681.1,34.019985437500004,13.0,53.6,24.52636997071097,58.992
2014-09-16,Fall,160,2,27.17,19.06,0.35,7.24,1099.8,5.630722772727273,472.0,237.0,1.8058030612343605,58.992
2014-09-16,Fall,180,1,25.91,14.63,7.31,7.8,2318.2,10.684222222222221,6.5,41.9,1.6451677337546498,72.92814
2014-09-16,Fall,180,2,26.69,18.58,0.45,7.28,1050.0,4.533555555555555,422.0,207.0,1.4180169711022248,72.92814
2014-09-29,Fall,0,1,21.23,0.06,6.02,6.57,534.0,639.0,42.3,38.3,0.20312440573110357,0.0
2014-09-29,Fall,0,2,21.12,0.06,5.96,6.46,684.8,630.0,41.0,38.7,0.2577404170742052,0.0
2014-09-29,Fall,20,1,21.16,0.06,5.34,6.57,318.0,558.0,62.0,42.2,0.521037575519597,8.672616
2014-09-29,Fall,20,2,21.09,0.06,5.23,6.21,406.0,561.0,60.9,40.4,0.14044905113376244,8.672616
2014-09-29,Fall,30,1,21.87,0.14,4.78,7.02,289.79999999999995,458.0,79.3,47.7,0.7458374091303661,14.701952
2014-09-29,Fall,30,2,22.64,4.52,1.03,6.6,483.7,66.7,441.0,75.6,0.4792999672551262,14.701952
2014-09-29,Fall,50,1,22.26,0.62,5.33,7.02,271.5,410.0,126.0,52.4,0.7420162508784185,19.321117
2014-09-29,Fall,50,2,22.67,5.09,1.6,6.68,654.95,69.2,343.0,41.2,1.37029517982263,19.321117
2014-09-29,Fall,60,1,22.85,0.86,6.77,7.21,761.5999999999999,356.0,108.0,54.1,9.760478266469757,26.287529
2014-09-29,Fall,60,2,22.49,4.83,4.65,6.85,668.8499999999999,86.0,222.0,45.5,3.6793084656746156,26.287529
2014-09-29,Fall,70,1,22.72,1.01,7.34,7.52,669.3,344.0,107.0,52.8,6.185651283835182,27.707521
2014-09-29,Fall,70,2,22.46,4.58,5.24,7.01,589.8,95.5,190.0,46.3,3.4915763671567763,27.707521
2014-09-29,Fall,100,1,22.84,3.21,9.95,7.99,1069.9,140.0,26.6,43.5,12.432804497196297,36.56346
2014-09-29,Fall,100,2,22.92,6.8,1.67,7.12,541.45,104.0,137.0,54.4,4.114909781784474,36.56346
2014-09-29,Fall,120,1,22.82,3.48,11.82,8.55,8272.3,115.0,12.9,60.9,66.70810104660926,42.875336
2014-09-29,Fall,120,2,23.0,8.72,1.08,7.08,729.1499999999999,2.93,290.0,63.9,3.319667801568198,42.875336
2014-09-29,Fall,140,1,22.89,4.98,10.2,8.3,1546.3999999999999,34.15187468181818,18.7,29.5,17.47837405962602,50.378166
2014-09-29,Fall,140,2,22.36,9.92,5.72,7.66,892.9,5.834026090909091,50.4,38.0,4.562417575177622,50.378166
2014-09-29,Fall,160,1,23.13,8.26,10.37,8.28,7326.6,34.019985437500004,10.9,31.5,29.136973312198545,58.992
2014-09-29,Fall,160,2,22.6,13.68,7.16,7.79,1079.3999999999999,5.630722772727273,25.4,27.6,4.354797176069002,58.992
2014-09-29,Fall,180,1,22.9,13.39,9.46,8.07,3988.0,10.684222222222221,6.91,30.2,23.057015791952324,72.92814
2014-09-29,Fall,180,2,22.14,14.81,6.58,7.75,1173.15,4.533555555555555,15.6,13.7,6.624210345016679,72.92814
2014-10-13,Fall,0,1,21.99,0.07,6.03,7.06,592.35,701.0,45.1,35.2,0.45247455698802086,0.0
2014-10-13,Fall,0,2,21.46,0.07,5.43,6.27,715.8,657.0,41.5,34.3,0.31270803364054567,0.0
2014-10-13,Fall,20,1,22.48,0.09,5.82,7.43,621.4499999999999,661.0,78.2,42.1,1.095215799288705,8.672616
2014-10-13,Fall,20,2,21.6,0.11,5.44,6.49,617.3499999999999,644.0,85.6,42.0,0.4970594781387199,8.672616
2014-10-13,Fall,30,1,23.29,0.99,6.6,7.58,924.5499999999998,561.0,82.0,41.5,8.48575327206798,14.701952
2014-10-13,Fall,30,2,22.92,6.95,1.25,6.8,1242.35,49.7,323.0,77.1,1.2406493715283828,14.701952
2014-10-13,Fall,50,1,23.46,1.79,7.63,7.72,1213.3,462.0,54.1,41.2,13.075536407126792,19.321117
2014-10-13,Fall,50,2,22.99,10.63,0.47,6.95,1632.85,84.85338180555556,250.0,105.0,3.3929007793940915,19.321117
2014-10-13,Fall,60,1,23.8,3.38,12.93,8.58,1888.55,188.0,12.4,30.3,18.606943932200412,26.287529
2014-10-13,Fall,60,2,23.04,12.08,0.67,7.17,1616.1999999999998,77.32930809615385,200.0,94.0,3.4562040163887686,26.287529
2014-10-13,Fall,70,1,24.15,3.63,11.85,8.55,2035.0499999999997,84.9,6.93,20.3,19.497439582348285,27.707521
2014-10-13,Fall,70,2,22.81,7.78,6.0,7.72,1344.6,55.81695161538461,196.0,108.0,3.2152392246295354,27.707521
2014-10-13,Fall,100,1,24.04,6.51,11.95,8.6,4047.95,92.90384197826089,7.33,14.3,37.62303431726886,36.56346
2014-10-13,Fall,100,2,23.04,12.68,0.85,7.2,1219.5,60.532353666666666,101.0,53.7,2.5927420070106137,36.56346
2014-10-13,Fall,120,1,23.63,8.29,12.02,8.58,6604.8499999999985,83.32921984782608,6.63,27.9,72.30922740656469,42.875336
2014-10-13,Fall,120,2,22.79,13.53,0.39,7.08,1001.3,37.356748975,51.0,50.7,4.700619094727236,42.875336
2014-10-13,Fall,140,1,23.52,9.92,8.3,8.03,1793.85,71.6471126,8.23,6.15,10.979019164193193,50.378166
2014-10-13,Fall,140,2,22.63,14.34,0.56,7.21,1492.6,31.453200605263163,8.56,15.0,7.455485425864231,50.378166
2014-10-13,Fall,160,1,23.11,10.78,7.94,8.0,1581.2000000000003,61.31777777777779,5.69,8.16,8.607010837536578,58.992
2014-10-13,Fall,160,2,22.38,15.48,1.16,7.18,1232.35,19.85981157894737,12.4,13.6,2.9193422899159773,58.992
2014-10-13,Fall,180,1,22.72,12.74,7.75,8.03,1902.0,28.027687500000003,5.42,12.5,12.461649330436472,72.92814
